entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:44:43.469Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:44:43.469Z,2.15
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:45:43.470Z,0.433333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:45:43.470Z,1.083333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:46:43.470Z,0.05,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:46:43.470Z,0.966666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:47:43.471Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:47:43.471Z,1.15
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:48:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:48:43.472Z,1.116666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:49:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:49:43.472Z,1.033333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:50:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:50:43.472Z,1.166666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:51:43.472Z,1.2,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:51:43.472Z,1.15
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:52:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:52:43.472Z,1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:53:43.472Z,0.033333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:53:43.472Z,1.033333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:54:43.472Z,0.233333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:54:43.472Z,1.633333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:55:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:55:43.472Z,2.85
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:56:43.472Z,0.016666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:56:43.472Z,2.233333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:57:43.472Z,0.4,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:57:43.472Z,2.283333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:58:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:58:43.472Z,1.466666667
