entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:41:01.898Z,2.966666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:41:01.898Z,101.35
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:42:01.898Z,2.5,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:42:01.898Z,104.55
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:43:01.899Z,1.133333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:43:01.899Z,83.48333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:44:01.899Z,13.88333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:44:01.899Z,102.7833333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:45:01.899Z,6.633333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:45:01.899Z,88.33333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:46:01.899Z,6.383333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:46:01.899Z,2.616666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:47:01.899Z,3.55,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:47:01.899Z,2.516666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:48:01.899Z,1.983333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:48:01.899Z,2.05
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:49:01.899Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:49:01.899Z,1.833333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:50:01.899Z,2.2,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:50:01.899Z,10.11666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:51:01.899Z,14.13333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:51:01.899Z,71.51666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:52:01.899Z,0.916666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:52:01.899Z,93.41666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:53:01.899Z,1.866666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:53:01.899Z,2.133333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:54:01.899Z,1.983333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:54:01.899Z,2.416666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:55:01.900Z,2.133333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:55:01.900Z,2.3
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:56:01.900Z,2.216666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:56:01.900Z,72.86666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:57:01.900Z,13.01666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:57:01.900Z,44.51666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:58:01.900Z,6.183333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:58:01.900Z,67.3
swat3-102,total_read_ios_rate_across_disks,2015-05-27T07:59:01.900Z,5.266666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T07:59:01.900Z,2.45
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:00:01.900Z,3.8,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:00:01.900Z,79.6
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:01:01.900Z,9.933333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:01:01.900Z,85.43333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:02:01.900Z,9.9,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:02:01.900Z,5.483333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:03:01.900Z,4.8,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:03:01.900Z,61.25
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:04:01.900Z,1.683333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:04:01.900Z,40.4
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:05:01.900Z,2.25,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:05:01.900Z,35.4
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:06:01.900Z,5.45,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:06:01.900Z,102.8666667
