0.00,0.00,0.00
173888.15,63351.47,395715.25
2032640.00,1949149.87,1806268.85
72056832.00,1949149.87,558369706.67
90885120.00,640035511.02,982846933.33
105747456.00,637949815.47,876958506.67
129436672.00,714879795.20,1035858133.33
79286272.00,658880375.47,850452266.67
78387200.00,644506692.27,1009787733.33
88566784.00,666477636.27,929972053.33
137195520.00,586839381.33,3895742506.67
93850624.00,601455028.46,2917313920.00
87617536.00,636127960.95,3243265920.00
78297088.00,598324878.69,8252421546.67
109194240.00,989824642.17,8385951573.33
115065856.00,2039544217.60,8130651733.33
87135232.00,2528085042.36,8566816325.42
103324672.00,1107521188.88,8191889626.23
40097792.00,982613469.87,8240153600.00
5242880.00,372011827.20,9463178413.56
192982016.00,2139591394.62,6775004373.33
153459712.00,1772046231.86,3856538240.00
82930688.00,2524339131.73,0.00
284709888.00,3196207104.00,0.00
937368576.00,2653097648.26,0.00
825511936.00,2645171131.73,0.00
946443264.00,2874571133.83,0.00
960966656.00,2826929220.27,0.00
907509760.00,3138036114.89,0.00
777716736.00,2981203148.80,0.00
642240512.00,2961430215.59,0.00
801332224.00,2836899976.53,0.00
640223232.00,2761995059.20,0.00
892797952.00,2741052484.27,0.00
743332864.00,2036603835.73,0.00
275347456.00,2088207410.36,0.00
332798976.00,1951183333.97,0.00
420429824.00,1872854493.87,0.00
429170688.00,2133599685.25,0.00
465169408.00,2533029714.44,0.00
571915264.00,2817546649.60,0.00
445758464.00,2847962453.33,0.00
439288832.00,3024302353.07,0.00
542109696.00,3111817489.07,0.00
344104960.00,3404542771.20,0.00
312532992.00,3394936832.00,0.00
507548672.00,2948740437.33,0.00
484057088.00,647379353.60,0.00
413309952.00,72089.60,0.00
476762112.00,68812.80,0.00
554517504.00,0.00,0.00
738000896.00,0.00,0.00
749643776.00,0.00,0.00
442570752.00,0.00,0.00
543896576.00,0.00,0.00
652007424.00,0.00,0.00
740204544.00,0.00,0.00
636814336.00,0.00,0.00
749100032.00,0.00,0.00
790390784.00,0.00,0.00
781306880.00,0.00,0.00
849343488.00,0.00,0.00
854332416.00,0.00,0.00
973943808.00,0.00,0.00
