0.00,0.00,0.00
87040.00,65536.00,316586.67
75065344.00,89019.73,21446186.67
355485696.00,8571016.53,281326373.77
445423616.00,499303492.27,1267681920.00
694471680.00,892728661.33,829456000.00
199508992.00,1617626726.40,411885226.67
922060800.00,452461090.13,1691314346.67
413333504.00,1353350075.73,59629653.33
697344.00,671765845.33,26270933.33
659456.00,2823509.33,35292854.24
661504.00,3118967.47,33660013.11
616448.00,3201433.60,36084067.80
614400.00,3233109.33,32193493.33
636928.00,3203072.00,41070293.33
625664.00,3764497.07,36826240.00
647168.00,3599018.67,36651306.67
633856.00,3203072.00,36702720.00
615424.00,4729514.67,37107200.00
632832.00,3755212.80,41817600.00
608256.00,3465216.00,34398636.07
676864.00,3577719.47,41367040.00
629760.00,3383296.00,37130880.00
602112.00,3563520.00,31090549.15
611328.00,3625779.20,400609154.10
619520.00,3499622.40,1568106026.67
680960.00,4685277.87,1351000746.67
589824.00,3264785.07,54599593.22
648192.00,3723537.07,30454826.67
762524672.00,3560243.20,36246662.30
618057728.00,3458116.27,41708586.67
274135040.00,4935406.93,38319786.67
827281408.00,3133166.93,43981667.80
123953152.00,3502353.07,40721706.67
756736.00,850912870.40,36754255.74
668672.00,1302807620.27,39329193.22
705536.00,1485412654.16,40656853.33
651264.00,227361601.08,1107592320.00
646144.00,3166481.07,632021193.44
652288.00,3763950.93,1383163093.33
656384.00,3444462.93,71358293.33
707584.00,3759035.73,36870400.00
675840.00,4902638.93,46685288.14
650240.00,3569527.47,41257967.21
656384.00,3845324.80,38268373.33
676864.00,3692407.47,42951466.67
713728.00,3775965.87,40842666.67
763904.00,3641070.93,1360050346.67
1077739520.00,4813619.20,441135146.67
177176576.00,3715891.20,1484307840.00
666034176.00,3544951.47,31461120.00
328591360.00,3647078.40,37663573.33
2031616.00,4043571.20,47364053.33
823296.00,3425894.40,36952106.67
796672.00,3695684.27,296386560.00
738304.00,1644735692.80,1419818880.00
803840.00,1064979660.80,1680636800.00
747520.00,933847040.00,59320746.67
756736.00,3343974.40,41641386.67
746496.00,3581542.40,32060586.67
739328.00,3799995.73,38641280.00
888832.00,3667831.47,1323960960.00
287135744.00,3964381.87,1789724800.00
676894720.00,3803818.67,103480960.00
218844160.00,4655240.53,30584533.33
738401280.00,3786342.40,674887893.33
172379136.00,4085077.33,764968320.00
2863104.00,3119513.60,1340068266.67
744448.00,3552597.33,275835306.67
702464.00,1330973900.80,1285728640.00
715776.00,648307234.13,1555629226.67
768000.00,1514462685.87,59057066.67
747520.00,17169339.73,31944106.67
678912.00,3547682.13,42160213.33
780288.00,4986743.47,42881066.67
898487296.00,3719168.00,50447360.00
180168704.00,3789073.07,42450986.67
475105280.00,3753574.40,47841920.00
691751936.00,3531298.13,50460373.33
69884928.00,3725175.47,44494080.00
787456.00,606398600.53,43294933.33
781312.00,1497903377.07,37567786.67
708608.00,1323803716.27,1152789760.00
777216.00,328376320.00,641091840.00
797697024.00,3708791.47,475569066.67
185344000.00,4904277.33,45711360.00
588941312.00,3224371.20,45505280.00
573158400.00,4000972.80,54976426.67
50098176.00,758222574.93,44761173.33
764928.00,1112389495.47,48260480.00
781312.00,1445940974.93,45456640.00
893079552.00,101498880.00,43171200.00
177454080.00,3772689.07,1013836373.33
592153600.00,3576627.20,1037759360.00
557065216.00,3205802.67,57621120.00
179010560.00,1400404377.60,43522560.00
825845760.00,409557947.73,49181866.67
227380224.00,1455149875.20,48915626.67
600095744.00,305914402.13,50362880.00
563705856.00,1432154385.07,35185066.67
32412672.00,918318284.80,866223146.67
792576.00,771121152.00,1159819306.67
690176.00,3302468.27,74357333.33
690176.00,3887923.20,44151253.33
708608.00,4031556.27,48444800.00
713728.00,4250555.73,49531733.33
748544.00,4455355.73,383064533.33
653312.00,4467370.67,600798933.33
631808.00,5369582.93,768232320.00
649216.00,4489762.13,68658346.67
699392.00,4375620.27,41003306.67
927744.00,4336298.67,751433386.67
679936.00,4213964.80,1057986346.67
683008.00,4500138.67,59089706.67
688128.00,5211750.40,263945386.67
683008.00,98321476.27,0.00
857088.00,1174554214.40,0.00
600725504.00,1012487509.33,0.00
243672064.00,21505092.27,0.00
585417728.00,4081254.40,0.00
73413632.00,4536183.47,0.00
860160.00,4607180.80,0.00
734208.00,5706001.07,0.00
739328.00,4313361.07,0.00
745472.00,4473924.27,0.00
761856.00,4359236.27,0.00
802816.00,4582058.67,0.00
794624.00,5711462.40,0.00
259060736.00,4337937.07,0.00
553583616.00,4378897.07,0.00
397290496.00,4398557.87,0.00
327086080.00,795712989.87,0.00
27097088.00,362639633.07,0.00
793600.00,981322956.80,0.00
729088.00,18038784.00,0.00
731136.00,5639918.93,0.00
794624.00,4337937.07,0.00
735232.00,4673262.93,0.00
713728.00,4394734.93,0.00
856064.00,4384358.40,0.00
507080704.00,5315515.73,0.00
274123776.00,4104192.00,0.00
441198592.00,1201982122.67,0.00
73430016.00,1004275848.53,0.00
838656.00,24130355.20,0.00
770048.00,4469009.07,0.00
839680.00,0.00,0.00
755712.00,0.00,0.00
212222976.00,0.00,0.00
487045120.00,0.00,0.00
343617536.00,0.00,0.00
305734656.00,0.00,0.00
70211584.00,0.00,0.00
0.00,0.00,0.00
