entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:18:33.921Z,6.66E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:18:33.921Z,1.91E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:19:33.921Z,1.35E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:19:33.921Z,1.36E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:20:33.921Z,2.00E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:20:33.921Z,6.45E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:21:33.921Z,1588944.083,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:21:33.921Z,2.00E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:22:33.921Z,2.03E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:22:33.921Z,214078.6167
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:23:33.921Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:23:33.921Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:24:33.921Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:24:33.921Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:25:33.921Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:25:33.921Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:26:33.921Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:26:33.921Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:27:33.921Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:27:33.921Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:28:33.921Z,1997836.633,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:28:33.921Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:29:33.921Z,5.54E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:29:33.921Z,8.41E+07
